chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene	Feature_type	Feature_type2	Feature_type3	Feature_type4	Feature_type5	Feature_type6	Feature_type7	Feature_type8	Feature_type9	Feature_type10	Feature_type11
13	126088081	LOC126088081						biological-region	enhancer										
13	126861703	LOC126861703						biological-region	enhancer										
13	126861704	LOC126861704						biological-region	enhancer										
13	126861705	LOC126861705						biological-region	enhancer										
13	126861706	LOC126861706						biological-region	enhancer										
13	126861707	LOC126861707						biological-region	enhancer										
13	126861708	LOC126861708						biological-region	enhancer										
13	126861709	LOC126861709						biological-region	enhancer										
13	126861710	LOC126861710						biological-region	enhancer										
13	126861711	LOC126861711						biological-region	enhancer										
13	126861712	LOC126861712						biological-region	enhancer										
13	126861713	LOC126861713						biological-region	enhancer										
13	126861714	LOC126861714						biological-region	enhancer										
13	126861715	LOC126861715						biological-region	enhancer										
13	126861716	LOC126861716						biological-region	enhancer										
13	126861717	LOC126861717						biological-region	enhancer										
13	126861718	LOC126861718						biological-region	enhancer										
13	126861719	LOC126861719						biological-region	enhancer										
13	126861720	LOC126861720						biological-region	enhancer										
13	126861721	LOC126861721						biological-region	enhancer										
13	126861722	LOC126861722						biological-region	enhancer										
13	126861723	LOC126861723						biological-region	enhancer										
13	126861724	LOC126861724						biological-region	enhancer										
13	126861725	LOC126861725						biological-region	enhancer										
13	126861726	LOC126861726						biological-region	enhancer										
13	126861727	LOC126861727						biological-region	enhancer										
13	126861728	LOC126861728						biological-region	enhancer										
13	126861729	LOC126861729						biological-region	enhancer										
13	126861730	LOC126861730						biological-region	enhancer										
13	126861731	LOC126861731						biological-region	enhancer										
13	126861732	LOC126861732						biological-region	enhancer										
13	126861733	LOC126861733						biological-region	enhancer										
13	126861734	LOC126861734						biological-region	enhancer										
13	126861735	LOC126861735						biological-region	enhancer										
13	126861736	LOC126861736						biological-region	enhancer										
13	126861737	LOC126861737						biological-region	enhancer										
13	126861738	LOC126861738						biological-region	enhancer										
13	126861739	LOC126861739						biological-region	enhancer										
13	126861740	LOC126861740						biological-region	enhancer										
13	126861741	LOC126861741						biological-region	enhancer										
13	126861742	LOC126861742						biological-region	enhancer										
13	126861743	LOC126861743						biological-region	enhancer										
13	126861744	LOC126861744						biological-region	enhancer										
13	126861745	LOC126861745						biological-region	enhancer										
13	126861746	LOC126861746						biological-region	enhancer										
13	126861747	LOC126861747						biological-region	enhancer										
13	126861748	LOC126861748						biological-region	enhancer										
13	126861749	LOC126861749						biological-region	enhancer										
13	126861750	LOC126861750						biological-region	enhancer										
13	126861751	LOC126861751						biological-region	enhancer										
13	126861752	LOC126861752						biological-region	enhancer										
13	126861753	LOC126861753						biological-region	enhancer										
13	126861754	LOC126861754						biological-region	enhancer										
13	126861755	LOC126861755						biological-region	enhancer										
13	126861756	LOC126861756						biological-region	enhancer										
13	126861757	LOC126861757						biological-region	enhancer										
13	126861758	LOC126861758						biological-region	enhancer										
13	126861759	LOC126861759						biological-region	enhancer										
13	126861760	LOC126861760						biological-region	enhancer										
13	126861761	LOC126861761						biological-region	enhancer										
13	126861762	LOC126861762						biological-region	enhancer										
13	126861763	LOC126861763						biological-region	enhancer										
13	126861764	LOC126861764						biological-region	enhancer										
13	126861765	LOC126861765						biological-region	enhancer										
13	126861766	LOC126861766						biological-region	enhancer										
13	126861767	LOC126861767						biological-region	enhancer										
13	126861768	LOC126861768						biological-region	enhancer										
13	126861769	LOC126861769						biological-region	enhancer										
13	126861770	LOC126861770						biological-region	enhancer										
13	126861771	LOC126861771						biological-region	enhancer										
13	126861772	LOC126861772						biological-region	enhancer										
13	126861773	LOC126861773						biological-region	enhancer										
13	126861774	LOC126861774						biological-region	enhancer										
